user_id,interval_days,raw_start_weight,raw_weight,raw_weight_loss,raw_loss_pct,filtered_start_weight,filtered_weight,filtered_weight_loss,filtered_loss_pct
e40d8eff-e363-4826-b81d-8c889bb89438,150,124.7378,118.9,5.837799999999987,4.680056887326846,124.7378,118.9,5.837799999999987,4.680056887326846
e40d8eff-e363-4826-b81d-8c889bb89438,180,124.7378,,,,124.7378,,,
e40d8eff-e363-4826-b81d-8c889bb89438,210,124.7378,,,,124.7378,,,
e40d8eff-e363-4826-b81d-8c889bb89438,240,124.7378,,,,124.7378,,,
e40d8eff-e363-4826-b81d-8c889bb89438,270,124.7378,,,,124.7378,,,
e40d8eff-e363-4826-b81d-8c889bb89438,300,124.7378,,,,124.7378,,,
e40d8eff-e363-4826-b81d-8c889bb89438,330,124.7378,,,,124.7378,,,
e40d8eff-e363-4826-b81d-8c889bb89438,360,124.7378,,,,124.7378,,,
dd63cb1e-7d7e-4d7e-91aa-1eb3d1871a94,30,80.28578399999999,78.6,1.6857839999999982,2.0997291376017433,80.28578399999999,78.6,1.6857839999999982,2.0997291376017433
dd63cb1e-7d7e-4d7e-91aa-1eb3d1871a94,60,80.28578399999999,76.8,3.4857839999999953,4.341720073381852,80.28578399999999,76.8,3.4857839999999953,4.341720073381852
dd63cb1e-7d7e-4d7e-91aa-1eb3d1871a94,90,80.28578399999999,72.6,7.685783999999998,9.573032256868787,80.28578399999999,72.6,7.685783999999998,9.573032256868787
dd63cb1e-7d7e-4d7e-91aa-1eb3d1871a94,120,80.28578399999999,72.8,7.485783999999995,9.323922152893214,80.28578399999999,72.8,7.485783999999995,9.323922152893214
