user_id,removed_count
312507b0-d23c-48db-bcad-4477ee553c50,6
b4aa81c8-ef2e-4138-9db6-7001854f6e56,5
2e9549f0-fef9-4d88-812c-a211589a8dcd,8
610ee895-3077-45db-95a3-bb85f522ffe5,5
fcbb0cfd-484c-4366-8514-9332fba1d518,4
1d703bfc-92de-410c-9bed-a684eaf55f28,9
d0b599dc-2eb5-41d3-904a-bbf59533e35e,8
a8188df4-3501-4247-9826-f368080d898b,6
4fb3bdf9-f6bb-4fc6-b917-fd4665f827ff,10
12edf1ae-94a9-4a93-b68b-fdbd15993282,8
081763cb-2132-413d-aaaa-d4c6d803251b,25
1b672cf3-12ef-43c6-8f6b-57516db12ed3,1
c44d4b46-d2fa-457c-ae21-e5c9d8f84105,24
bca40c9f-3ddc-44cb-9d2e-049b53685d7b,9
40249948-442e-45dc-b98b-7e67852a915c,2
44d1df85-d8da-441a-a9b7-d1855bdb29cb,3
3e5f96fd-02b0-4488-9fca-63e4a249d0c6,5
54e51443-3949-4b19-bae8-166497cbf369,3
1c20ed92-4f7f-4fb8-80fb-4528ed6b4f98,6
fb04f8ed-017f-4b45-b22a-6fbdc05cae04,2
5a7fb865-9698-4fbc-b5ff-75739257e483,3
e2c22954-a85b-4216-a14a-eb0e1524bdd8,6
3143f262-acf1-44e5-b623-da793778c90a,5
7983097c-ec71-4f51-a087-109ea9d1547e,1
cc049df3-2bac-42d1-9c65-e5642767ed62,2
a92202bc-e9d5-4a52-b10e-b2a7e2a6a6a7,4
91891292-3e99-4beb-a3b6-d0421a4abfc4,2
b24c9155-de96-4d0c-8b56-3957c3700dda,11
da0d912e-3c38-485d-b010-12709e5fda4f,1
f4e8d0b4-7bc4-4584-9e9b-d6c5c8bf28b2,3
96f406cd-eae4-49a7-a331-c3a3e40b43c4,5
5fc0a3af-a44d-406a-92fa-f159019e73b6,4
ae5511dc-4473-45e4-8a77-226154d05f48,11
50ccacd4-1234-4337-b406-bf827304148d,7
9be811ea-84e4-4fcf-bc8c-a0e6d016ed27,6
faa1bef0-37ee-4349-97a7-69ecd46d3bfd,1
f0c7306e-97e0-48fb-b380-2246b6aa124f,11
7a91cc60-3c3e-4a70-b8a0-bac7ccadf609,1
187b215b-dd62-4ce3-8d01-59b43339cec7,10
5417b197-41b5-4bd5-8143-965ed78152d4,7
af900574-197a-4efc-a27b-d8e14a51670b,2
c5edddaf-74a0-4ef0-852d-aaf645e807a8,5
6f568a4b-2dbb-45d5-af20-e897a0a322b0,4
634b0139-8d24-405c-9ed5-bffcf50bff84,2
f4b68af0-e659-4cd7-b7d1-be4d9f10ea48,13
b79e4cbe-6ef5-48c8-af8c-1b11a964aa5e,2
ad6c747c-476c-442d-958e-53581b810b87,4
913c31dc-79f4-4b3a-9215-97b12d22a7f8,7
553ffc33-0a5e-4261-b635-5a9a35afd612,2
40ea7b2e-4033-42ff-8e8e-81cbbfbf6b94,7
1fb73811-9d3e-4999-a566-6921d8128039,10
38c03d48-53d5-4b4c-81bf-87f74453e54c,10
b1be778b-da09-48c3-8c4c-158674e2e3e4,13
6d3424c0-20f6-440f-bbd6-e44c71512c58,15
f8ec9453-df40-4130-9610-95288545e144,1
904ce381-e9cc-491f-a272-121d1b052580,1
0e61cf1c-0346-4359-a35f-33bb1ae574cb,6
689bfd90-c4fc-4a45-8123-2bb7f41f293f,7
3e08563d-853e-4eb2-b678-ee17d09e332f,16
399d181c-8c38-4724-a26e-06a49471bd69,6
4a417585-aa7e-4363-9abf-20f7ef5ccf8e,18
07614916-a4d5-4a29-87fb-7bf0ff5f1bee,8
924ec000-81ce-45e5-885e-475daaa64672,5
0a22f520-4eb0-4cfd-a88e-e1e9d2478443,4
1b9003bf-7303-4a84-86eb-915153774740,5
e022b062-4e7a-471e-83fb-ae77f0a90250,21
40f37259-997c-47cc-b60d-077a977b474f,2
f9225b86-d918-4f60-8e64-ba27c8413293,15
c2f13ea0-1890-4123-ba4e-e63cfc4677b7,1
51d9898a-ef6b-4336-b335-ce0155e1e98b,21
ea6ee8a1-9566-423a-bd95-be8c0f222f0a,8
b7f74d94-446b-464c-8040-575d49ced31d,5
6b84db05-510c-4652-893c-22c9d731347e,6
017b15d2-4824-4246-b168-0c24ccd98f4b,6
56ea5e23-e167-43a8-95eb-0eabdf288a65,2
ab4ba3b8-9b68-4dd4-b311-bfc504759c74,5
30bf5b8f-a5b3-4c59-b033-137399fb37fc,11
55e2e1f4-0af3-4fc5-a67c-d5eb35b088df,9
4350e450-da2f-4863-88de-3d6b6776bc1e,11
20e8b183-97e9-45ff-8d92-1cecc439d82c,5
d8747332-54e0-4063-baf0-ca4addae3e6f,5
726d0ef4-b789-441d-ba60-125ea6e36f92,3
5d4b3923-aab7-4970-a2e0-cdea6caba5b6,24
f2158c8f-efbe-41be-960e-a24bc758bf7e,1
a400139c-32e5-46e3-97b5-a442ae847c72,6
f2377aba-7d7f-4a72-8d45-92ee2327fcc9,5
fafefee7-fdc4-4588-9297-61d032c613ef,4
678639d5-e18b-4014-8859-fa3f1b436a99,34
d4e4593b-2122-459c-9d74-badd468b1a4a,2
af4ecb91-998b-4a94-8594-dd5e0f48ef25,17
94c428e4-6608-4341-ab95-603e370f4605,1
a278bfdb-f378-4367-8dd6-dd039ea1ef2d,4
0a5c6e52-80e7-47a3-aab8-cc382b2acad4,3
63d741b2-09bd-4426-b96b-85ab208973d4,6
3fc2c2cc-b2e7-4a36-861c-aa997d099398,8
c2ac65d6-8758-4f88-9198-190937228d4d,1
c0978f04-101d-4ddb-aea9-34ffaa980891,1
74e45d62-4774-4cd1-91f0-0bf6055a7539,2
f96d5c19-92cc-41a6-bb6b-487c4307b3e7,3
569e679d-df22-4cc7-8ebb-1152436279c7,5
e751ebe4-3e13-423d-bf50-88a9dd13f132,2
64a70760-eb53-46ee-867b-92c0c4b86113,4
2217eb6a-0e08-4442-b878-5c32f99abf9f,5
7730b2af-1159-41d5-b6f4-003f916105d3,5
abf496ba-1de4-4def-bbb2-be70f8678193,4
a4f024c7-7a02-444f-bd4b-fad6727a49bd,2
4a07f66e-b3f7-45a3-9f8b-84c9a7273a42,8
8863fcd4-30ff-4666-b8a9-6be4772d159c,6
674fcd96-897d-4e1a-85c6-262ed94c08ad,4
d17bce1c-5b6d-4215-9f33-06c2f916ddba,2
9f119561-4b9f-41b7-8494-db757d78e61a,4
02595a82-48be-421b-ad81-63d88b67aeac,5
acfbbaa2-0402-4249-be61-619297ec84a5,3
abb70e26-03aa-42b0-8cbd-e85042305106,2
b3f825ee-dec6-494a-9b3e-b2ac8d7ded7e,4
d7c8dd74-e2b0-441e-bf18-2cf24b35bf1b,15
5b331d43-4afc-4b2c-8851-edd16e31fd9c,7
7df3b9d0-ffbc-442d-b330-e44170e89902,16
